youtube_id,description_en,acquired_from,description_ar,recording_date,location_latitude,location_longitude,location,reference_code,type_of_violation
XbPoo54Pq9Y,Agency Qassioun | Hama Hirbnafsah Russian aviation penetrates the armistice with several raids on the village,Qasioun News Agency,وكالة قاسيون| ريف حماة حر بنفسة طيران الروسي يخترق الهدنة بعدة غارات على القرية 1-3-2016,2016-03-01 20:51:18+00:00,34.9376702,36.6298663,,RU_1031,Alleged civilian casualties from Russian attacks
K81AE34jHZ8,Civil Defense || heading to al-Zeiniyah village after bombing with ballistic missile 1/3/2016,media.civildefense idlib,الدفاع المدني || التوجه إلى قرية الزعينية بعد قصفها بالصواريخ البالستية 1-3-2016,2016-03-01 16:06:49+00:00,"35°48'45""N","36°19'16""E",IDLIB : Jisr ash-Shughur,RU_1032,Alleged civilian casualties from Russian attacks
2TI2LdkF3NM,"Targeting the main roads to the villages of the western countryside of Jisr al-Shughur
with cluster bombs and the response of the Bdama team 1/3/2016",media.civildefense idlib,أستهداف الطرق الرئيسية لقرى ريف جسر الشغور الغربي بالصواريخ العنقودية وفريق بداما يستجيب 1-3-2016,2016-03-01 15:31:04+00:00,"35°48'45""N","36°19'16""E",IDLIB : Jisr ash-Shughur,RU_1033,Alleged civilian casualties from Russian attacks
yTjc2tlrMBY,Rural southern Hama Hirbnafsah # raids by aviation of the Russian occupation on the town,motasem homs,ريف حماه الجنوبي حربنفسه#غارت من طيران الاحتلال الروسي على البلدة1/3/2016,2016-03-01 15:15:05+00:00,34.9376702,36.6298663,,RU_1034,Alleged civilian casualties from Russian attacks
IdyWg7OlZCg,Aircraft of the Russian occupation violate the ceasefire and bombed the village of Kubeineh in several air raids in Idlib countryside 1/3/2016,baladi- news,طيران الاحتلال الروسي يخرق الهدنة ويقصف قرية كبينة بعدة غارات جوية بريف إدلب 2016/3/1,2016-03-01 14:51:35+00:00,35.9266549,36.6180588,IDLIB,RU_1035,Alleged civilian casualties from Russian attacks
CP7fPYwt-FY,Targeting al-Zeiniyah village with long-range ballistic missiles on the fourth day of the ceasefire 1/3/2016,media.civildefense idlib,أستهداف قرية الزعينية بالصواريخ البالستية بعيدة المدى في يوم الهدنة الرابع 1-3-2016,2016-03-01 13:53:59+00:00,"35°48'45""N","36°19'16""E",IDLIB : Jisr ash-Shughur,RU_1036,Alleged civilian casualties from Russian attacks
yqZIDKCcMjs,Bdama Civil Defence documenting the bombing of the village al-Zeiniyah with ballistic missiles 1/3/2016,media.civildefense idlib,الدفاع المدني بداما يوثق قصف قرية الزعينية بصواريخ البالستية قبل قليل 1-3-2016,2016-03-01 13:44:01+00:00,35.813577,36.217,IDLIB : Bdama,RU_1037,Alleged civilian casualties from Russian attacks
ELSgK_dZ0mo,Strikes and barrels and artillery shelling on Hirbnafsah in the fourth day of the armistice,SMART News Agency - وكالة سمارت للأنباء,غارات وبراميل وقصف مدفعي على حر بنفسه في رابع أيام الهدنة,2016-03-01 11:09:40+00:00,34.9376702,36.6298663,,RU_1038,Alleged civilian casualties from Russian attacks
vCxtHlZ7Gug,A clear violation to the ceasefire: Termala village is targeted by vacuum rockets fired by Russian warplanes.,قناة الجسر الفضائية-Jisr satellite media channel,خرق واضح للهدنة استهداف قرية ترملا بالصواريخ الفراغية من الطيران الحربي الروسي,2016-02-29 19:56:40+00:00,35.6141381,36.5606273,IDLIB : Kafranbel nahiyah,RU_1039,Alleged civilian casualties from Russian attacks
El0hWPbrebc,"Huraytan || A report on the child who survived Russian bombardment of the city 2/2/2016
",المكتب الإعلامي حريتان-Harithan media centre,حريتان || تقرير عن الطفل الذي نجا من القصف الروسي على المدينة بتاريخ 2-2-2016,2016-02-29 17:14:07+00:00,36.287871,37.0838783,ALEPPO : Harithan,RU_1040,Alleged civilian casualties from Russian attacks
yXbaW-PLI2w,Hirbnafsah 36 raid on the third day of the armistice,SMART News Agency - وكالة سمارت للأنباء,36 غارة على حربنفسه في ثالث أيام الهدنة,2016-02-29 16:33:00+00:00,34.9376702,36.6298663,,RU_1041,Alleged civilian casualties from Russian attacks
a3jUg50l0O0,Sham Aleppo Kafr Hamra local council for the town manager denied any presence Al-nosar front in the region,ShaamNetwork S.N.N,شام ريف حلب كفرحمرة مدير المجلس المحلي للبلدة ينفي أي تواجد لجبهة النصرة في المنطقة 29 2 2016,2016-02-29 13:23:26+00:00,36.253303,37.087435,ALEPPO : Kafr hamrah,RU_1042,Alleged civilian casualties from Russian attacks
RtiZGwMP9QM,"Unified Observatory: Talking about breach of the ceasefire in Kafr Zita, Hama countryside",المركز الصحفي السوري-Syrian Press Centre,المرصد الموحد يتحدث عن خرق الهدنة في كفرزيتا بريف حماة,2016-02-29 13:09:10+00:00,35.373461,36.601458,HAMA : KafrZita,RU_1043,Alleged civilian casualties from Russian attacks
P8QlOWPo2CY,"Eyewitnesses assert breaking the ceasefire and Russian planes bombing the city of Dara Aza on Sunday morning
",ShaamNetwork S.N.N,شهود عيان يؤكدون خرق الهدنة وقصف الطائرات الروسية مدينة دارة عزة صباح يوم أمس الأحد 28 2 2016,2016-02-29 13:02:54+00:00,36.2833397,36.8499899,ALEPPO : Darat Izzah,RU_1044,Alleged civilian casualties from Russian attacks
6cdLQiu_aEA,The first violation of the ceasefire by Russian warplanes in Kafr Zita in northern Hama countryside,المركز الصحفي السوري-Syrian Press Centre,أول خرق للهدنة من قبل الطيران الحربي الروسي شمال مدينة كفرزيتا في ريف حماة,2016-02-29 13:02:15+00:00,35.373461,36.601458,HAMA : KafrZita,RU_1045,Alleged civilian casualties from Russian attacks
W5eem2womus,The place where rockets landed,شبكة تلبيسة مباشر-Talbisah network,تفقد مكان سقوط الصواريخ الفراغية من قبل الطيران الحربي الروسي,2016-02-29 12:13:50+00:00,34.8015188,36.7085659,HOMS : Ter Maela,RU_1046,Alleged civilian casualties from Russian attacks
2D6gIwBY4KM,Unified Observatory in the town of Kafr Zita documents warplanes violation and targeting the town airstrike,عين على الوطن-Ein ala watan media office,المرصد الموحد في بلدة كفرزيتا يوثق انتهاك الطيران الحربي واستهداف البلدة بغارة جوية 29\2\2016,2016-02-29 11:37:02+00:00,35.373461,36.601458,HAMA : KafrZita,RU_1047,Alleged civilian casualties from Russian attacks
aDHBb5il-eg,Continuous massacres committed by Russian aerial bombardment on Kobtan Al Jabal town before and after the ceasefeire.,قناة الجسر الفضائية-Jisr satellite media channel,مجازر متكررة للقصف الجوي الروسي على بلدة قبتان الجبل قبل الهدنة و بعدها,2016-02-29 11:33:06+00:00,36.2666667,36.95,ALEPPO : Qabtan al Jabal,RU_1048,Alleged civilian casualties from Russian attacks
5cxGc_bPQ-0,"Russian warplanes targeted farmland north of the city of Kafr Zita
",عين على الوطن-Ein ala watan media office,الطيران الحربي الروسي يستهدف الاراضي الرزعية الواقعة شمال مدينة كفرزيتا 29\2\2016,2016-02-29 10:26:42+00:00,35.373461,36.601458,HAMA : KafrZita,RU_1049,Alleged civilian casualties from Russian attacks
Cz1CO35V6D0,The United Observatory talks about the Russian bombardment on the Kafarzeta city of Hama province on the third day of ceasefire.,محمود الحموي-Mahmoud Alhamwi,المرصد الموحد متحدثاً عن القصف الروسي لمدينة كفرزيتا بريف حماة في ثالث أيام الهدنة 29 2 2016,2016-02-29 09:11:00+00:00,35.373461,36.601458,HAMA : KafrZita,RU_1050,Alleged civilian casualties from Russian attacks
RTbvsehuxmg,Yesterday's violation of the ceasefire by Russian aircraft bombing Darat Izzah city on Sunday morning 28/2/2016,مركز حلب الإعلامي AMC-Aleppo media centre,شهود عيان يؤكدون خرق الهدنة وقصف الطائرات الروسية مدينة دارة عزة صباح يوم أمس الأحد 28-2-2016,2016-02-29 07:38:16+00:00,36.2833397,36.8499899,ALEPPO : Darat Izzah,RU_1051,Alleged civilian casualties from Russian attacks
rWs6k-JkiD4,Russian warplanes break the ceasefire and bombard agricultural fields of the Kafarzeta city of Hama province.,محمود الحموي-Mahmoud Alhamwi,الطيران الحربي الروسي يخرق الهدنة ويقصف الأراضي الزراعية لمدينة كفرزيتا بريفا حماة 29 2 2016,2016-02-29 07:22:12+00:00,35.373461,36.601982,HAMA : KafrZita,RU_1052,Alleged civilian casualties from Russian attacks
8BGh1Xx1BJY,Talbiseh - Homs: Ahmed al-Daqa was killed while dismantling the remnants of the Russian bombing of Talbiseh [GRAPHIC],تجمع ثوار سوريا SRG,تلبيسة -حمص: استشهاد احمد الدقة اثناء تفكيكه لمخلفات القصف الروسي على مدينة تلبيسة,2016-02-28 22:52:40+00:00,34.833601,36.735749,HOMS : Talbisah,RU_1053,Alleged civilian casualties from Russian attacks
leKCpIzJce0,Paneling - Homs: Martyrdom of  Ahmed Sheikh Hamoud by Russain Air raids on the Hirbnafsah front southern countryside of Hama,تجمع ثوار سوريا SRG,تلبيسة - حمص: استشهاد احمد الشيخ حمود بغارات للطيران الروسي على جبهة حربنفسة بريف حماه الجنوبي,2016-02-28 22:03:52+00:00,34.9376702,36.6298663,,RU_1054,Alleged civilian casualties from Russian attacks
n5cbTcYbnPE,"Russian aircraft targeting the village of Hirbnafsah with 25 raids on the second day of the ceasefire
",SMART News Agency - وكالة سمارت للأنباء,الطائرات الروسية تستهدف قرية حربنفسه بـ 25 غارة في اليوم الثاني للهدنة,2016-02-28 19:42:59+00:00,34.9376702,36.6298663,HAMA : Hirbinafsah,RU_1055,Alleged civilian casualties from Russian attacks
TEVkHL-7t90,"Homs: Fourth raid on the town of Teir Maalah by Russian warplanes on the second day of the ceasefire 28/2/2016
",تجمع ثوار سوريا SRG,حمص الغارة الرابعة من الطيران الحربي الروسي على بلدة تيرمعلة ثاني أيام الهدنة28-2-2016,2016-02-28 17:14:13+00:00,34.8015188,36.7085659,HOMS : Ter Maela,RU_1056,Alleged civilian casualties from Russian attacks
8A5cvgQjPTo,Homs: Russian warplanes in the skies above Talbiseh during the second day of the ceasefire 28/2/2016,تجمع ثوار سوريا SRG,حمص تحليق للطيران الحربي الروسي في سماء مدينة تلبيسة خلال ثاني أيام الهدنة 28-2-2016,2016-02-28 16:35:41+00:00,34.833601,36.735749,HOMS : Talbisah,RU_1057,Alleged civilian casualties from Russian attacks
ordHuH554pU,Step || Watch the Russian air strikes on Teir Maalah and the bombing of Talbiseh in a new breach of the ceasefire,Step News Agency,خطوة || شاهد الغارات الجوية الروسية على تيرمعلة و قصف على تلبيسة ضمن خرق جديد للهدنة,2016-02-28 16:20:58+00:00,34.833601,36.735749,HOMS : Talbisah,RU_1058,Alleged civilian casualties from Russian attacks
PlAahjjtUes,Russian warplanes targeting the town of Teir Maalah in the northern countryside of Homs 28/2/2016,عين على الوطن-Ein ala watan media office,الطيران الحربي الروسي يستهدف بلدة تير معلة في ريف حمص الشمالي بالصواريخ28\2\2016,2016-02-28 15:59:29+00:00,34.8015188,36.7085659,HOMS : Ter Maela,RU_1059,Alleged civilian casualties from Russian attacks
7NxwQjZRM8o,"Paneling Russian plane a new kind of raid on the city
",talbisa h,تلبيسة 28 2 2016 طائرة روسية من نوع جديد تغيرعلى المدينة,2016-02-28 15:38:10+00:00,34.833601,36.735749,HOMS : Talbisah,RU_1060,Alleged civilian casualties from Russian attacks
2_n64J0uKlw,Teir Maalah Homs raids by Russian warplanes center of neighborhoods of the town Teir Maalah,motasem homs,تيرمعلة حمص غارات من الطيران الحربي الروسي وسط احياء بلدة تيرمعلة 28/2/2016,2016-02-28 15:07:22+00:00,34.8015188,36.7085659,HOMS : Ter Maela,RU_1061,Alleged civilian casualties from Russian attacks
Zqwxf-UVHZA,Clearing the streets and removing rubble after Russian air strikes,شبكة تلبيسة مباشر-Talbisah network,فتح الطرقات وإزالة الأنقاض نتيجة الغارات الروسية,2016-02-28 12:13:50+00:00,34.833601,36.735749,HOMS : Talbisah,RU_1062,Alleged civilian casualties from Russian attacks
O_Qg0-bl1TY,The Lattameneh Civil Defense restores roads that were destroyed by Russia.,محمود الحموي-Mahmoud Alhamwi,الدفاع المدني في مدينة اللطامنة بريف حماة يُصلح الطرقات التي دمرها الدب الروسي 28 2 2016,2016-02-28 12:08:29+00:00,35.326749,36.621766,HAMA : latamneh,RU_1063,Alleged civilian casualties from Russian attacks
uIxqvG7gTW0,Shelling by Russian aircrafts on Daret Ezzah this morning.,قناة الجسر الفضائية-Jisr satellite media channel,قصف لطيران الروسي على دارة عزة صباح اليوم,2016-02-28 11:54:54+00:00,36.2833397,36.8499899,ALEPPO : Darat Izzah,RU_1064,Alleged civilian casualties from Russian attacks
J3XLbLlmllo,A violation of the ceasefire committed by Russian aircraft in Hirbinafsah in Hama province,SMO Syria,#خرق الهدنة من قبل الطيران الروسي على بلدة حربنفسه بريف حماه 1,2016-02-28 11:22:32+00:00,34.9376702,36.6298663,,RU_1065,Alleged civilian casualties from Russian attacks
ktAg_2zGmk4,A violation of the ceasefire committed by Russian aircraft in Hirbinafsah in Hama province,SMO Syria,#خرق الهدنة من قبل الطيران الروسي على بلدة حربنفسه بريف حماه 2,2016-02-28 11:22:32+00:00,34.9376702,36.6298663,,RU_1066,Alleged civilian casualties from Russian attacks
h_AtRaC7GxY,Hama south - Hirbnafsah: a field trip to monitor the destruction happening in the town due to the Russian aviation,تجمع ثوار سوريا SRG,ريف حماه الجنوبي - حربنفسة : جولة ميدانية ترصد الدمار الحاصل في البلدة جراء الطيران الروسي,2016-02-28 11:11:15+00:00,34.9376702,36.6298663,,RU_1067,Alleged civilian casualties from Russian attacks
pgU1g9rJyvA,Russian warplanes fly in the atmosphere of the west countryside of Aleppo after the implementation of several raids on Mudbnh Dara Aza,Mohammed Rasoul,تحليق الطران الحربي الروسي في أجواء ريف حلب الغربي بعد تنفيذ عدة غارات على مدبنة دارة عزة 28/02/2016,2016-02-28 04:54:25+00:00,36.2833397,36.8499899,ALEPPO : Darat Izzah,RU_1068,Alleged civilian casualties from Russian attacks
dWu-7CLHpvw,#Witness: 8 killed by Russian airstrikes on the town of Kafr Hamra in the northern countryside of Aleppo last night 27/2/2016,مركز حلب الإعلامي AMC-Aleppo media centre,#شاهد ثمانية شهداء جراء قصف جوي روسي على بلدة كفر حمرة بريف حلب الشمالي ليلة أمس 27-2-2016,2016-02-27 17:03:25+00:00,36.253303,37.087435,ALEPPO : Kafr hamrah,RU_1069,Alleged civilian casualties from Russian attacks
OdP2PVrzlNw,"Sham Aleppo countryside Kafr Hamra martyrs the Russian aviation bombarded video very harsh warning
",ShaamNetwork S.N.N,شام ريف حلب كفرحمرة شهداء بقصف للطيران الروسي 27 2 2016 تحذير الفيديو قاسي جداً,2016-02-27 15:01:37+00:00,36.253303,37.087435,ALEPPO : Kafr hamrah,RU_1070,Alleged civilian casualties from Russian attacks
5f0D2T7pEB0,Russian aircrafts commit a massacre in Kafar Hamra in Aleppo just an hour before the ceasefire began.,قناة الجسر الفضائية-Jisr satellite media channel,الطيران الروسي يرتكب مجزرة في كفر حمرا بحلب قبل ساعة واحدة من بدء الهدنة,2016-02-27 14:16:24+00:00,36.253303,37.087435,ALEPPO : Kafr hamrah,RU_1071,Alleged civilian casualties from Russian attacks
eGMGdan99cM,"The massacre of Kafr Hamra
",الدفاع المدني السوري حلب-Aleppo civil defense,lمجزرة كفر حمرة26-2-2016,2016-02-27 13:28:25+00:00,36.253303,37.087435,ALEPPO : Kafr hamrah,RU_1072,Alleged civilian casualties from Russian attacks
